//ID	Name	Not Life Skill?	Class Requirement	Left Hand Requirement	Right Hand Requirement	Armor Requirement	Conch Usage	Skill Phase	Skill Type	Useful/Harmful	Learning Level	Prerequisite	Skill Points Consumption	Discharged Status	Apply Point	Cast Range	Process Target	Attack Mode	Angle	Radius	Region Shape	Prophase Management Formula	Add Surface Formula	SP Formula	Durability Consumption Formula	Top-up Consumption Formula	Region Formula	Discharge Phase Formula	Effect Phase Formula	Positive Effect Formula	Opposing Effect Formula	Bind Status ID Can Removed Manually	Self Parameter	Self Effect	Consumable	Duration	Target Parameter	Splash Parameter	Duration on Target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Effect	Action	Keyframe	Attack Sound Effect	Character Dummy	Character Effect	Base Standard Value	Item Dummy	Item Effect	Item Effect 2	Path of Flight Keyframe	Character Dummy	Item Dummy 2	Path of Flight Effect	Path of Flight Speed	Attacked Sound Effect	Dummy	Character Attacked Effect	Effect Duration Point	Surface Attacked Effect	Water Surface Effect	Icon	Play Count	Command	Description	Effect	Consumption
132	#T_SKILLINFO_TXT_132#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	9	-1	1031	1300	-1	2	230	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_132#	#T_SKILLINFO_TXT_F_132#	#T_SKILLINFO_TXT_U_132#
133	#T_SKILLINFO_TXT_133#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1032	1000	-1	2	231	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_133#	#T_SKILLINFO_TXT_F_133#	#T_SKILLINFO_TXT_U_133#
134	#T_SKILLINFO_TXT_134#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1030	1300	-1	2	232	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_134#	#T_SKILLINFO_TXT_F_134#	#T_SKILLINFO_TXT_U_134#
135	#T_SKILLINFO_TXT_135#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1035	1600	-1	2	235	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_135#	#T_SKILLINFO_TXT_F_135#	#T_SKILLINFO_TXT_U_135#
136	#T_SKILLINFO_TXT_136#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	1	-1	1033	1500	-1	2	233	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_136#	#T_SKILLINFO_TXT_F_136#	#T_SKILLINFO_TXT_U_136#
137	#T_SKILLINFO_TXT_137#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	8,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	1	-1	1034	1500	-1	2	234	-1	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_137#	#T_SKILLINFO_TXT_F_137#	#T_SKILLINFO_TXT_U_137#
138	#T_SKILLINFO_TXT_138#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	900	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	173	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1036	4000	-1	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_138#	#T_SKILLINFO_TXT_F_138#	#T_SKILLINFO_TXT_U_138#
139	#T_SKILLINFO_TXT_139#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	400	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	8,0,0,0,0,0,0,0,0,0	0	-1	9,0	262,0	0,0	-1	0,0	0,0	0	-1	-1	0	0	-1	2	235	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_139#	#T_SKILLINFO_TXT_F_139#	#T_SKILLINFO_TXT_U_139#
140	#T_SKILLINFO_TXT_140#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	10,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	9	-1	1041	1300	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_140#	#T_SKILLINFO_TXT_F_140#	#T_SKILLINFO_TXT_U_140#
141	#T_SKILLINFO_TXT_141#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1042	4000	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_141#	#T_SKILLINFO_TXT_F_141#	#T_SKILLINFO_TXT_U_141#
142	#T_SKILLINFO_TXT_142#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	10,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	2	-1	1043	1300	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_142#	#T_SKILLINFO_TXT_F_142#	#T_SKILLINFO_TXT_U_142#
143	#T_SKILLINFO_TXT_143#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	7	-1	1044	1500	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_143#	#T_SKILLINFO_TXT_F_143#	#T_SKILLINFO_TXT_U_143#
144	#T_SKILLINFO_TXT_144#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	9	-1	1045	1500	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_144#	#T_SKILLINFO_TXT_F_144#	#T_SKILLINFO_TXT_U_144#
145	#T_SKILLINFO_TXT_145#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1046	800	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_145#	#T_SKILLINFO_TXT_F_145#	#T_SKILLINFO_TXT_U_145#
146	#T_SKILLINFO_TXT_146#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	300	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	-1	-1	0	0	-1	2	0	0	264	0	0	0	0,0	#T_SKILLINFO_TXT_D_146#	#T_SKILLINFO_TXT_F_146#	#T_SKILLINFO_TXT_U_146#
147	#T_SKILLINFO_TXT_147#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	300	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	10,0,0,0,0,0,0,0,0,0	0	-1	-1,0	263,0	0,0	-1	0,0	0,0	0	-1	-1	0	0	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_147#	#T_SKILLINFO_TXT_F_147#	#T_SKILLINFO_TXT_U_147#
148	#T_SKILLINFO_TXT_148#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	9	-1	1047	1000	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_148#	#T_SKILLINFO_TXT_F_148#	#T_SKILLINFO_TXT_U_148#
149	#T_SKILLINFO_TXT_149#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,0,0,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1048	1600	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_149#	#T_SKILLINFO_TXT_F_149#	#T_SKILLINFO_TXT_U_149#
150	#T_SKILLINFO_TXT_150#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	800	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Melee_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	98	2	131	0	0	0	0	1	0,0	#T_SKILLINFO_TXT_D_150#	#T_SKILLINFO_TXT_F_150#	#T_SKILLINFO_TXT_U_150#
151	#T_SKILLINFO_TXT_151#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	2	1	7,0,0,0,0,0,0,0,0,0	0	-1	10,0	311,0	0,0	-1	0,0	0,0	0	-1	-1	1051	600	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_151#	#T_SKILLINFO_TXT_F_151#	#T_SKILLINFO_TXT_U_151#
152	#T_SKILLINFO_TXT_152#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	800	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	8,0,0,0,0,0,0,0,0,0	0	-1	-1,10	312,313	0,0	-1	0,0	0,0	0	-1	-1	0	0	-1	-1	314	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_152#	#T_SKILLINFO_TXT_F_152#	#T_SKILLINFO_TXT_U_152#
153	#T_SKILLINFO_TXT_153#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	400	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	9,0	262,0	0,0	-1	0,0	0,0	0	-1	-1	0	0	-1	2	235	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_153#	#T_SKILLINFO_TXT_F_153#	#T_SKILLINFO_TXT_U_153#
154	#T_SKILLINFO_TXT_154#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	-1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	3	1000	4	1	0	0	0	0	0	0	0	0	0	0	Skill_Range_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Gwptjn	1	1	7,8,9,0,0,0,0,0,0,0	0	-1	-1,0	0,0	0,0	-1	0,0	0,0	0	6	-1	1048	1600	-1	2	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_154#	#T_SKILLINFO_TXT_F_154#	#T_SKILLINFO_TXT_U_154#
200	#T_SKILLINFO_TXT_200#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,18;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	18	1	0	0	0	0	0	SkillSp_Ks	0	0	0	0	Skill_Ks_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Ks	1	1	29,0,0,0,0,0,0,0,0,0	0	120	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	cutting.tga	1	0,0	#T_SKILLINFO_TXT_D_200#	#T_SKILLINFO_TXT_F_200#	#T_SKILLINFO_TXT_U_200#
201	#T_SKILLINFO_TXT_201#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,19;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	1	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	19	1	0	0	0	0	0	SkillSp_Wk	0	0	0	0	Skill_Wk_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Wk	1	1	28,0,0,0,0,0,0,0,0,0	0	122	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	216	0	0	0	digging.tga	1	0,0	#T_SKILLINFO_TXT_D_201#	#T_SKILLINFO_TXT_F_201#	#T_SKILLINFO_TXT_U_201#
202	#T_SKILLINFO_TXT_202#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	1	1	1	-1	-1,-1;-2,-2;-2,-2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Zx_Use	Skill_Zx_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1,0,0,0,0,0,0,0,0,0	0	32	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0042.tga	0	0,0	#T_SKILLINFO_TXT_D_202#	#T_SKILLINFO_TXT_F_202#	#T_SKILLINFO_TXT_U_202#
210	#T_SKILLINFO_TXT_210#	1	4,10;16,10;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Jr_Use	Skill_Jr_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0210.tga	0	0,0	#T_SKILLINFO_TXT_D_210#	#T_SKILLINFO_TXT_F_210#	#T_SKILLINFO_TXT_U_210#
211	#T_SKILLINFO_TXT_211#	1	4,10;16,10;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	210,2;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Sl_Use	Skill_Sl_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0211.tga	0	0,0	#T_SKILLINFO_TXT_D_211#	#T_SKILLINFO_TXT_F_211#	#T_SKILLINFO_TXT_U_211#
212	#T_SKILLINFO_TXT_212#	1	4,10;16,10;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	2	1	-1	211,1;-2,-2;-2,-2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Bkzj_Use	Skill_Bkzj_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1,0,0,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0212.tga	0	0,0	#T_SKILLINFO_TXT_D_212#	#T_SKILLINFO_TXT_F_212#	#T_SKILLINFO_TXT_U_212#
